id,name_en,name_fr,price,comments,count,condition,expansion,status,from,last_edited,is_signed,is_first_ed,is_altered,is_foil,is_reverse_holo,is_playset,game_id,language_id,currency_id,product_id,seller_id,created_at,updated_at,category_id
4981,,,9.69,Y C00 GC WCQ,1,NM,,,,,,false,,,,,,2,,105673,,,,
4982,,,1.5,(5)YRX[01] SD4 (7031) C [01],1,EX,,,,,,true,,,,,,2,,105676,,,,
4983,,,3.8,(5)YRX[01] WC07 (5UNK) SR [01],4,NM,,,,,,false,,,,,,2,,105678,,,,
4984,,,3.27,(5)YRX[01] WC07 (5UNK) SR [01],2,EX,,,,,,false,,,,,,2,,105678,,,,
4985,,,12.6,(5)YRX[01] DCR (5101) SR [01],2,NM,,,,,,true,,,,,,1,,105679,,,,
4986,,,1.86,(5)YRX[01] TLM (6058) R [01],3,EX,,,,,,true,,,,,,2,,105681,,,,
4987,,,1.97,(5)YRX[01] DB1 (6006) R [01],1,EX,,,,,,false,,,,,,1,,105682,,,,
4988,,,23,(5)YRX[01] MRL (4006) UR [01],1,NM,,,,,,false,,,,,,2,,105683,,,,
4989,,,8.52,(2)YCF[04] (UR) MRL (4006) [04],1,LP,,,,,,false,,,,,,2,,105683,,,,
4990,,,1.53,(5)YRX[01] SYE (7045) C [01],1,NM,,,,,,true,,,,,,2,,105684,,,,
4991,,,3.27,(5)YRX[01] LON (7059) C [01],1,NM,,,,,,false,,,,,,2,,105685,,,,
4992,,,6,R21/F,1,NM,,,,,,false,,,,,,2,,105686,,,,
4993,,,6,(5)YRX[01] EP1 (4003) UR [01],1,NM,,,,,,false,,,,,,2,,105686,,,,
4994,,,5.12,(5)YRX[01] EP1 (4003) UR [01],4,EX,,,,,,false,,,,,,2,,105686,,,,
4995,,,5.28,(2)YCF[03] (UR) EP1 (4003) [03],2,EX,,,,,,false,,,,,,2,,105686,,,,
4996,,,5.28,R21/F,1,EX,,,,,,false,,,,,,2,,105686,,,,
4997,,,2.09,(5)YRX[01] LOB (7103) C [01],3,NM,,,,,,false,,,,,,2,,105687,,,,
4998,,,2.21,(5)YRX[01] LOB (7103) C [01],1,EX,,,,,,false,,,,,,2,,105687,,,,
4999,,,0.66,(5)YRX[01] LOB (7103) C [01],1,GD,,,,,,false,,,,,,2,,105687,,,,
5000,,,2,(5)YRX[01] PSV (7081) C [01],1,EX,,,,,,true,,,,,,2,,105688,,,,
5001,,,1.81,(5)YRX[01] PSV (7081) C [01],1,NM,,,,,,false,,,,,,2,,105688,,,,
5002,,,1.83,(5)YRX[01] STON (6003) R [01],6,NM,,,,,,true,,,,,,2,,105689,,,,
5003,,,2.75,(08)YRG[01]-FET-1NM-043-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105690,,,,
5004,,,1.74,(5)YRX[01] AST (7075) C [01],3,EX,,,,,,true,,,,,,2,,105692,,,,
5005,,,1.87,(08)YRG[01]-DR2-2EX-188-2-f-RG[01],6,EX,,,,,,false,,,,,,2,,105693,,,,
5006,,,1.74,(5)YRX[01] YSD (7UNK) C [01],1,EX,,,,,,true,,,,,,2,,105694,,,,
5007,,,2.13,(5)YRX[01] LON (7102) C [01],5,NM,,,,,,false,,,,,,2,,105695,,,,
5008,,,2.47,(5)YRX[01] DB2 (7024) C [01],4,NM,,,,,,false,,,,,,2,,105696,,,,
5009,,,2,(5)YRX[01] DB2 (7024) C [01],2,EX,,,,,,false,,,,,,2,,105696,,,,
5010,,,2.63,(5)YRX[01] DB2 (7022) C [01],4,NM,,,,,,false,,,,,,2,,105698,,,,
5011,,,2.81,(5)YRX[01] LON (6089) R [01],1,EX,,,,,,false,,,,,,1,,105699,,,,
5012,,,2.47,(5)YRX[01] DB2 (7025) C [01],2,NM,,,,,,false,,,,,,2,,105700,,,,
5013,,,2.47,(5)YRX[01] DB2 (7023) C [01],6,NM,,,,,,false,,,,,,2,,105702,,,,
5014,,,8.03,(5)YRX[01] LON (6090) R [01],1,NM,,,,,,false,,,,,,1,,105703,,,,
5015,,,2.81,(5)YRX[01] LON (7067) C [01],6,NM,,,,,,false,,,,,,2,,105704,,,,
5016,,,1.2,(5)YRX[01] DB1 (7235) C [01],2,EX,,,,,,false,,,,,,1,,105706,,,,
5017,,,5.1,(5)YRX[01] LON (6037) R [01],1,NM,,,,,,false,,,,,,2,,105707,,,,
5018,,,2.13,(5)YRX[01] LON (6037) R [01],1,NM,,,,,,false,,,,,,1,,105707,,,,
5019,,,3.75,(5)YRX[01] LOB (6078) R [01],4,EX,,,,,,true,,,,,,2,,105708,,,,
5020,,,2.61,(5)YRX[01] LOB (6078) R [01],4,EX,,,,,,false,,,,,,2,,105708,,,,
5021,,,1.05,(5)YRX[01] LOB (6078) R [01],1,LP,,,,,,false,,,,,,2,,105708,,,,
5022,,,1.91,(5)YRX[01] SDJ (7004) C [01],1,EX,,,,,,true,,,,,,2,,105709,,,,
5023,,,1.62,(08)YRG[01]-SDJ-1NM-004-1-f-RG[01],1,NM,,,,,,false,,,,,,1,,105709,,,,
5024,,,75.52,(5)YRX[01] AST (4062) UR [01],1,EX,,,,,,true,,,,,,2,,105711,,,,
5025,,,1.87,(08)YRG[01]-DR2-2EX-009-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,105713,,,,
5026,,,1.3,(5)YRX[01] GLAS (7033) C [01],6,NM,,,,,,true,,,,,,2,,105715,,,,
5027,,,0.94,(08)YRG[01]-GLAS-2EX-033-2-t-RG[01],3,EX,,,,,,true,,,,,,2,,105715,,,,
5028,,,315.05,CGC 2,1,GD,,,,,,false,,,,,,2,,105716,,,,
5029,,,2.2,(08)YRG[01]-DB2-1NM-153-2-f-RG[01],6,NM,,,,,,false,,,,,,2,,105720,,,,
5030,,,2,(5)YRX[01] DB2 (7153) C [01],3,EX,,,,,,false,,,,,,2,,105720,,,,
5031,,,2.99,(5)YRX[01] LOD (7036) C [01],1,NM,,,,,,false,,,,,,1,,105721,,,,
5032,,,1.47,(5)YRX[01] SKE (7UNK) C [01],2,EX,,,,,,true,,,,,,2,,105722,,,,
5033,,,2.2,(08)YRG[01]-DB2-1NM-204-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105723,,,,
5034,,,2,(5)YRX[01] DB2 (7204) C [01],8,EX,,,,,,false,,,,,,2,,105723,,,,
5035,,,2.1,(5)YRX[01] LOD (7095) C [01],1,EX,,,,,,true,,,,,,1,,105724,,,,
5036,,,2.2,(08)YRG[01]-CRV-1NM-050-2-t-RG[01],4,NM,,,,,,true,,,,,,2,,105725,,,,
5037,,,1.26,(5)YRX[01] CRV (7050) C [01],4,NM,,,,,,true,,,,,,2,,105725,,,,
5038,,,1.18,(5)YRX[01] CRV (7050) C [01],1,EX,,,,,,true,,,,,,2,,105725,,,,
5039,,,2.2,(08)YRG[01]-DB2-1NM-191-2-f-RG[01],4,NM,,,,,,false,,,,,,2,,105726,,,,
5040,,,2,(5)YRX[01] DB2 (7191) C [01],2,EX,,,,,,false,,,,,,2,,105726,,,,
5041,,,2.1,(5)YRX[01] LOD (7082) C [01],1,GD,,,,,,true,,,,,,1,,105727,,,,
5042,,,1.26,(5)YRX[01] CRV (7052) C [01],8,NM,,,,,,true,,,,,,2,,105728,,,,
5043,,,2.2,(08)YRG[01]-CRV-1NM-052-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105728,,,,
5044,,,1.26,(5)YRX[01] CRV (7051) C [01],3,NM,,,,,,true,,,,,,2,,105729,,,,
5045,,,2.2,(08)YRG[01]-CRV-1NM-051-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105729,,,,
5046,,,1.18,(5)YRX[01] CRV (7051) C [01],4,EX,,,,,,true,,,,,,2,,105729,,,,
5047,,,1.26,(5)YRX[01] CRV (7053) C [01],9,NM,,,,,,true,,,,,,2,,105730,,,,
5048,,,2.75,(08)YRG[01]-DB2-1NM-027-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,105731,,,,
5049,,,2.98,(5)YRX[01] DB2 (6027) R [01],2,EX,,,,,,false,,,,,,2,,105731,,,,
5050,,,2.36,(08)YRG[01]-DB2-2EX-027-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105731,,,,
5051,,,2.13,(5)YRX[01] LON (6094) R [01],1,GD,,,,,,false,,,,,,2,,105732,,,,
5052,,,2.2,(08)YRG[01]-DB2-1NM-185-2-f-RG[01],4,NM,,,,,,false,,,,,,2,,105733,,,,
5053,,,1.2,(5)YRX[01] DB1 (7240) C [01],1,EX,,,,,,false,,,,,,1,,105735,,,,
5054,,,2.47,(5)YRX[01] DB2 (7161) C [01],6,NM,,,,,,false,,,,,,2,,105737,,,,
5055,,,2.2,(08)YRG[01]-DB2-1NM-161-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105737,,,,
5056,,,1.87,(08)YRG[01]-DB2-2EX-161-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105737,,,,
5057,,,0.92,(5)YRX[01] SD1 (7017) C [01],2,GD,,,,,,true,,,,,,2,,105739,,,,
5058,,,2.47,(5)YRX[01] DB2 (7064) C [01],4,NM,,,,,,false,,,,,,2,,105740,,,,
5059,,,2.2,(08)YRG[01]-DB2-1NM-064-2-f-RG[01],3,NM,,,,,,false,,,,,,2,,105740,,,,
5060,,,2.21,(5)YRX[01] DB2 (7064) C [01],1,EX,,,,,,false,,,,,,2,,105740,,,,
5061,,,4.72,(5)YRX[01] MRD (6109) R [01],1,EX,,,,,,true,,,,,,2,,105741,,,,
5062,,,3.79,(5)YRX[01] MRD (6109) R [01],1,EX,,,,,,false,,,,,,2,,105741,,,,
5063,,,2.75,(08)YRG[01]-DB2-1NM-243-2-f-RG[01],6,NM,,,,,,false,,,,,,2,,105743,,,,
5064,,,1.8,(5)YRX[01] DCR (7046) C [01],6,NM,,,,,,false,,,,,,1,,105745,,,,
5065,,,2.2,(08)YRG[01]-DR1-1NM-208-2-f-RG[01],3,NM,,,,,,false,,,,,,2,,105746,,,,
5066,,,1.83,(5)YRX[01] DR1 (7208) C [01],2,NM,,,,,,false,,,,,,2,,105746,,,,
5067,,,1.87,(08)YRG[01]-DR1-2EX-208-2-f-RG[01],2,EX,,,,,,false,,,,,,2,,105746,,,,
5068,,,2.66,(08)YRG[01]-CP01-1NM-UNK-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105747,,,,
5069,,,2.53,(08)YRG[01]-CP01-2EX-UNK-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105747,,,,
5070,,,3.14,(08)YRG[01]-DR2-2EX-069-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105748,,,,
5071,,,0.94,(08)YRG[01]-GLAS-2EX-015-2-t-RG[01],4,EX,,,,,,true,,,,,,2,,105750,,,,
5072,,,2.2,R23/F,3,NM,,,,,,true,,,,,,2,,105751,,,,
5073,,,2.2,(08)YRG[01]-CRV-1NM-033-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105751,,,,
5074,,,1.87,(08)YRG[01]-CRV-2EX-033-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,105751,,,,
5075,,,1.21,(08)YRG[01]-CRV-3GD-033-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,105751,,,,
5076,,,2.2,(08)YRG[01]-CRV-1NM-033-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105751,,,,
5077,,,2.2,(08)YRG[01]-CRV-1NM-008-2-t-RG[01],3,NM,,,,,,true,,,,,,2,,105752,,,,
5078,,,1.87,(08)YRG[01]-CRV-2EX-008-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,105752,,,,
5079,,,1.21,(08)YRG[01]-CRV-3GD-008-2-t-RG[01],2,GD,,,,,,true,,,,,,2,,105752,,,,
5080,,,3.75,(5)YRX[01] LOB (7112) C [01],1,NM,,,,,,true,,,,,,2,,105753,,,,
5081,,,1.28,(5)YRX[01] LOB (7112) C [01],1,EX,,,,,,false,,,,,,2,,105753,,,,
5082,,,1.81,(5)YRX[01] PSV (7001) C [01],3,NM,,,,,,false,,,,,,2,,105754,,,,
5083,,,1.74,(5)YRX[01] PSV (7001) C [01],2,EX,,,,,,false,,,,,,2,,105754,,,,
5084,,,1.07,(5)YRX[01] PSV (7001) C [01],1,NM,,,,,,false,,,,,,1,,105754,,,,
5085,,,4.72,(5)YRX[01] MRD (7029) C [01],1,EX,,,,,,true,,,,,,2,,105755,,,,
5086,,,2.8,(5)YRX[01] MRD (7029) C [01],1,NM,,,,,,false,,,,,,2,,105755,,,,
5087,,,3.42,(5)YRX[01] MRD (7029) C [01],1,EX,,,,,,false,,,,,,2,,105755,,,,
5088,,,4.72,(5)YRX[01] MRD (7141) C [01],1,EX,,,,,,true,,,,,,2,,105757,,,,
5089,,,3,(5)YRX[01] MRL (7058) C [01],1,NM,,,,,,true,,,,,,2,,105759,,,,
5090,,,6.53,JS-SVET,1,NM,,,,,,true,,,,,,2,,105760,,,,
5091,,,7.56,(5)YRX[01] AST (5014) SR [01],3,NM,,,,,,false,,,,,,2,,105760,,,,
5092,,,6.19,(08)YRG[01]-DR2-2EX-126-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105761,,,,
5093,,,3.98,(5)YRX[01] CDIP (5032) SR [01],2,NM,,,,,,true,,,,,,2,,105766,,,,
5094,,,3.01,(5)YRX[01] CDIP (5032) SR [01],2,EX,,,,,,true,,,,,,2,,105766,,,,
5095,,,3.01,(3)YRF[01] CDIP (032) [01]-R21/F,1,EX,,,,,,true,,,,,,2,,105766,,,,
5096,,,1.97,(09)YRF[01]-CDIP-032-2-t-RF[01],1,GD,,,,,,true,,,,,,2,,105766,,,,
5097,,,1.38,(08)YRG[01]-EOJ-1NM-029-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105767,,,,
5098,,,1.17,(08)YRG[01]-EOJ-2EX-029-2-t-RG[01],7,EX,,,,,,true,,,,,,2,,105767,,,,
5099,,,1.1,(08)YRG[01]-CDIP-1NM-050-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105768,,,,
5100,,,1.1,R23/F,1,NM,,,,,,true,,,,,,2,,105768,,,,
5101,,,0.94,(5)YRX[01] CDIP (7050) C [01],6,EX,,,,,,true,,,,,,2,,105768,,,,
5102,,,0.99,(5)YRX[01] CDIP (7012) C [01],9,NM,,,,,,true,,,,,,2,,105769,,,,
5103,,,2.2,(08)YRG[01]-CP02-1NM-020-2-f-RG[01],2,NM,,,,,,false,,,,,,2,,105770,,,,
5104,,,2.47,(5)YRX[01] CP02 (7020) C [01],2,NM,,,,,,false,,,,,,2,,105770,,,,
5105,,,2,(5)YRX[01] CP02 (7020) C [01],1,EX,,,,,,false,,,,,,2,,105770,,,,
5106,,,1.39,(08)YRG[01]-CP02-3GD-020-2-f-RG[01],1,GD,,,,,,false,,,,,,2,,105770,,,,
5107,,,2.34,(08)YRG[01]-DR2-2EX-093-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105771,,,,
5108,,,11.72,(5)YRX[01] DR2 (4007) UR [01],1,EX,,,,,,false,,,,,,2,,105773,,,,
5109,,,8.32,(3)YRF[01] IOC (007) [01]-R21/F,5,EX,,,,,,false,,,,,,2,,105774,,,,
5110,,,8.32,(2)YCF[03] (UR) IOC (4007) [03],3,EX,,,,,,false,,,,,,2,,105774,,,,
5111,,,1.3,(5)YRX[01] TAEV (7075) C [01],5,NM,,,,,,true,,,,,,2,,105775,,,,
5112,,,1.1,(08)YRG[01]-TAEV-1NM-075-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105775,,,,
5113,,,1.19,(5)YRX[01] TAEV (7075) C [01],2,EX,,,,,,true,,,,,,2,,105775,,,,
5114,,,0.94,(5)YRX[01] SD10 (7031) C [01],1,EX,,,,,,true,,,,,,2,,105776,,,,
5115,,,1.87,(08)YRG[01]-DR2-2EX-035-2-f-RG[01],4,EX,,,,,,false,,,,,,2,,105779,,,,
5116,,,1.61,(08)YRG[01]-LODT-2EX-028-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,105781,,,,
5117,,,1.38,(08)YRG[01]-SOI-1NM-057-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,105782,,,,
5118,,,2.33,(5)YRX[01] LOB (7117) C [01],1,NM,,,,,,false,,,,,,2,,105783,,,,
5119,,,2.85,(5)YRX[01] DB1 (7159) C [01],1,EX,,,,,,false,,,,,,4,,105784,,,,
5120,,,13.39,(5)YRX[01] MRD (5027) SR [01],1,GD,,,,,,false,,,,,,2,,105785,,,,
5121,,,1.3,(5)YRX[01] GLAS (7049) C [01],9,NM,,,,,,true,,,,,,2,,105786,,,,
5122,,,6,(08)YRG[01]-LODT-1NM-079-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105787,,,,
5123,,,5.7,(08)YRG[01]-LODT-2EX-079-2-t-RG[01],2,EX,,,,,,true,,,,,,2,,105787,,,,
5124,,,6,(08)YRG[01]-LODT-1NM-079-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105787,,,,
5125,,,5.7,(08)YRG[01]-LODT-2EX-079-2-f-RG[01],1,EX,,,,,,false,,,,,,2,,105787,,,,
5126,,,1.05,(5)YRX[01] SDY (7004) C [01],1,LP,,,,,,false,,,,,,2,,105791,,,,
5127,,,3.27,(5)YRX[01] LON (7063) C [01],5,NM,,,,,,false,,,,,,2,,105793,,,,
5128,,,1.53,(5)YRX[01] TAEV (6057) R [01],1,LP,,,,,,true,,,,,,2,,105794,,,,
5129,,,1.63,(5)YRX[01] TAEV (6057) R [01],1,NM,,,,,,true,,,,,,1,,105794,,,,
5130,,,4.2,(5)YRX[01] SD09 (4001) UR [01],7,EX,,,,,,true,,,,,,2,,105795,,,,
5131,,,1.88,R21/F,1,GD,,,,,,true,,,,,,2,,105795,,,,
5132,,,1.3,(5)YRX[01] GLAS (7053) C [01],9,NM,,,,,,true,,,,,,2,,105796,,,,
5133,,,1.38,(08)YRG[01]-SOI-1NM-049-2-t-RG[01],9,NM,,,,,,true,,,,,,2,,105797,,,,
5134,,,3.75,(08)YRG[01]-PTDN-3GD-046-2-t-RG[01],1,GD,,,,,,true,,,,,,2,,105798,,,,
5135,,,3.08,E&F,1,LP,,,,,,true,,,,,,2,,105798,,,,
5136,,,2.2,(08)YRG[01]-DB2-1NM-162-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105799,,,,
5137,,,2.09,(08)YRG[01]-DB2-2EX-162-2-f-RG[01],3,EX,,,,,,false,,,,,,2,,105799,,,,
5138,,,3.46,(5)YRX[01] LOD (7047) C [01],1,NM,,,,,,true,,,,,,1,,105800,,,,
5139,,,1.1,R23/F,1,NM,,,,,,true,,,,,,1,,105801,,,,
5140,,,4.95,R23/F,1,NM,,,,,,false,,,,,,1,,105802,,,,
5141,,,4.25,(5)YRX[01] LODT (4088) UR [01],2,NM,,,,,,true,,,,,,2,,105803,,,,
5142,,,4.4,(09)YRF[01]-LODT-088-2-t-RF[01],1,NM,,,,,,true,,,,,,2,,105803,,,,
5143,,,3.89,(5)YRX[01] LODT (4088) UR [01],1,EX,,,,,,true,,,,,,2,,105803,,,,
5144,,,2.78,R21/F,1,GD,,,,,,true,,,,,,2,,105803,,,,
5145,,,3.35,(5)YRX[01] LODT (4088) UR [01],1,NM,,,,,,false,,,,,,2,,105803,,,,
5146,,,3.03,(5)YRX[01] EOJ (5031) SR [01],1,NM,,,,,,true,,,,,,2,,105804,,,,
5147,,,1.48,(5)YRX[01] EOJ (5031) SR [01],1,LP,,,,,,false,,,,,,2,,105804,,,,
5148,,,0.54,(5)YRX[01] EOJ (5031) SR [01],1,PO,,,,,,false,,,,,,2,,105804,,,,
5149,,,2.4,(5)YRX[01] EOJ (5031) SR [01],1,NM,,,,,,true,,,,,,1,,105804,,,,
5150,,,203.86,(5)YRX[01] GLAS (3041) ScR [01],1,NM,,,,,,true,,,,,,2,,105805,,,,
5151,,,1.3,(5)YRX[01] GLAS (7042) C [01],8,NM,,,,,,true,,,,,,2,,105806,,,,
5152,,,0.94,(08)YRG[01]-GLAS-2EX-042-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,105806,,,,
5153,,,5.15,(5)YRX[01] PTDN (4034) UR [01],3,NM,,,,,,true,,,,,,2,,105807,,,,
5154,,,5.31,(2)YCF[04] (UR) PTDN (4034) [04],3,NM,,,,,,true,,,,,,2,,105807,,,,
5155,,,4.67,(5)YRX[01] PTDN (4034) UR [01],1,EX,,,,,,true,,,,,,2,,105807,,,,
5156,,,3.27,(5)YRX[01] LON (7075) C [01],2,NM,,,,,,false,,,,,,2,,105808,,,,
5157,,,10.9,(3)YRF[01] DB2 (178) [01]-R21/F,1,NM,,,,,,false,,,,,,2,,105810,,,,
5158,,,2.1,(5)YRX[01] MRD (7063) C [01],1,GD,,,,,,true,,,,,,2,,105813,,,,
5159,,,3.42,(5)YRX[01] MRD (7063) C [01],3,EX,,,,,,false,,,,,,2,,105813,,,,
5160,,,2.2,(08)YRG[01]-DB2-1NM-222-2-f-RG[01],9,NM,,,,,,false,,,,,,2,,105814,,,,
5161,,,1.8,(5)YRX[01] PGD (7022) C [01],1,NM,,,,,,true,,,,,,1,,105815,,,,
5162,,,2.2,(08)YRG[01]-DB2-1NM-221-2-f-RG[01],4,NM,,,,,,false,,,,,,2,,105816,,,,
5163,,,0.88,(08)YRG[01]-DB2-4LP-221-2-f-RG[01],1,LP,,,,,,false,,,,,,2,,105816,,,,
5164,,,1.19,(5)YRX[01] PGD (7021) C [01],1,GD,,,,,,true,,,,,,1,,105817,,,,
5165,,,1.38,(08)YRG[01]-EOJ-1NM-012-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105818,,,,
5166,,,1,(5)YRX[01] EOJ (7012) C [01],7,EX,,,,,,true,,,,,,2,,105818,,,,
5167,,,1.1,(08)YRG[01]-SD8-1NM-016-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105819,,,,
5168,,,1.19,(5)YRX[01] SD8 (7016) C [01],1,EX,,,,,,true,,,,,,2,,105819,,,,
5169,,,8.37,JS-SVET,1,NM,,,,,,false,,,,,,2,,105820,,,,
5170,,,5.28,(09)YRF[01]-CT1-004-2-f-RF[01],1,EX,,,,,,false,,,,,,2,,105820,,,,
5171,,,28,(2)YCF[03] (UR) DB2 (4111) [03],2,NM,,,,,,false,,,,,,2,,105821,,,,
5172,,,1.19,(5)YRX[01] SD5 (7006) C [01],1,GD,,,,,,true,,,,,,2,,105822,,,,
5173,,,1.3,(5)YRX[01] STON (7058) C [01],6,NM,,,,,,true,,,,,,2,,105823,,,,
5174,,,1.3,(5)YRX[01] GLAS (7073) C [01],4,NM,,,,,,true,,,,,,2,,105824,,,,
5175,,,1.19,(5)YRX[01] GLAS (7073) C [01],5,EX,,,,,,true,,,,,,2,,105824,,,,
5176,,,1.16,(5)YRX[01] DP06 (7017) C [01],6,EX,,,,,,true,,,,,,2,,105825,,,,
5177,,,1.78,(5)YRX[01] GLAS (7046) C [01],9,NM,,,,,,true,,,,,,2,,105826,,,,
5178,,,1.19,(5)YRX[01] PSV (7077) C [01],1,NM,,,,,,false,,,,,,1,,105828,,,,
5179,,,17.99,(5)YRX[01] FOTB (3067) ScR [01],1,NM,,,,,,true,,,,,,2,,105830,,,,
5180,,,16.29,(5)YRX[01] FOTB (3067) ScR [01],1,EX,,,,,,true,,,,,,2,,105830,,,,
5181,,,1.87,(5)YRX[01] MRD (7132) C [01],1,NM,,,,,,false,,,,,,1,,105831,,,,
5182,,,1.39,(5)YRX[01] AST (7086) C [01],1,NM,,,,,,true,,,,,,2,,105832,,,,
5183,,,1.02,(5)YRX[01] AST (7086) C [01],2,EX,,,,,,true,,,,,,2,,105832,,,,
5184,,,0.72,(5)YRX[01] AST (7086) C [01],3,EX,,,,,,false,,,,,,2,,105832,,,,
5185,,,1.87,(08)YRG[01]-DR2-2EX-199-2-f-RG[01],9,EX,,,,,,false,,,,,,2,,105833,,,,
5186,,,3.39,(5)YRX[01] FET (6042) R [01],2,NM,,,,,,true,,,,,,2,,105834,,,,
5187,,,2.75,(08)YRG[01]-FET-1NM-042-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105834,,,,
5188,,,2.73,(5)YRX[01] FET (6042) R [01],2,EX,,,,,,true,,,,,,2,,105834,,,,
5189,,,2.34,(08)YRG[01]-FET-2EX-042-2-t-RG[01],1,EX,,,,,,true,,,,,,2,,105834,,,,
5190,,,2.1,(5)YRX[01] SD5 (7031) C [01],6,EX,,,,,,true,,,,,,2,,105835,,,,
5191,,,17.5,(3)YRF[01] LOB (101) [01]-R21/F,1,NM,,,,,,false,,,,,,2,,105836,,,,
5192,,,12.15,(5)YRX[01] LOB (5101) SR [01],1,EX,,,,,,false,,,,,,2,,105836,,,,
5193,,,2.45,(5)YRX[01] LOB (5101) SR [01],1,PO,,,,,,false,,,,,,2,,105836,,,,
5194,,,4.97,(5)YRX[01] DB1 (5129) SR [01],1,NM,,,,,,false,,,,,,1,,105837,,,,
5195,,,11.85,(5)YRX[01] HL04 (4002) UR [01],1,NM,,,,,,false,,,,,,1,,105838,,,,
5196,,,1.5,(5)YRX[01] SD1 (7014) C [01],1,EX,,,,,,true,,,,,,2,,105839,,,,
5197,,,1.65,(08)YRG[01]-SD6-1NM-021-2-t-RG[01],6,NM,,,,,,true,,,,,,2,,105840,,,,
5198,,,1.4,(08)YRG[01]-SD6-2EX-021-2-t-RG[01],3,EX,,,,,,true,,,,,,2,,105840,,,,
5199,,,1.98,(5)YRX[01] SYE (7039) C [01],1,EX,,,,,,true,,,,,,2,,105842,,,,
5200,,,1.19,(5)YRX[01] LON (7002) C [01],1,EX,,,,,,false,,,,,,1,,105844,,,,
5201,,,1.38,(08)YRG[01]-SOI-1NM-043-2-t-RG[01],5,NM,,,,,,true,,,,,,2,,105847,,,,
5202,,,2.94,(5)YRX[01] SOI (7043) C [01],2,EX,,,,,,true,,,,,,2,,105847,,,,
5203,,,1.67,(5)YRX[01] TAEV (6060) R [01],8,NM,,,,,,true,,,,,,2,,105848,,,,
5204,,,1.65,(08)YRG[01]-TAEV-1NM-060-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105848,,,,
5205,,,1.3,(5)YRX[01] STON (7043) C [01],9,NM,,,,,,true,,,,,,2,,105849,,,,
5206,,,2.75,(08)YRG[01]-CRV-1NM-041-2-t-RG[01],1,NM,,,,,,true,,,,,,2,,105850,,,,
5207,,,2.2,(08)YRG[01]-CRV-1NM-027-2-t-RG[01],2,NM,,,,,,true,,,,,,2,,105851,,,,
5208,,,1.21,(08)YRG[01]-CRV-3GD-027-2-t-RG[01],4,GD,,,,,,true,,,,,,2,,105851,,,,
5209,,,0.88,(08)YRG[01]-CRV-4LP-027-2-t-RG[01],2,LP,,,,,,true,,,,,,2,,105851,,,,
5210,,,2.2,(08)YRG[01]-CRV-1NM-027-2-f-RG[01],1,NM,,,,,,false,,,,,,2,,105851,,,,
5211,,,1.83,(5)YRX[01] RDS (7023) C [01],9,NM,,,,,,true,,,,,,2,,105852,,,,
5212,,,0.94,(5)YRX[01] SD09 (7018) C [01],1,EX,,,,,,true,,,,,,2,,105853,,,,
5213,,,2.07,(5)YRX[01] DB1 (7026) C [01],3,NM,,,,,,false,,,,,,1,,105854,,,,
5214,,,2.85,(5)YRX[01] MRL (7042) C [01],1,EX,,,,,,false,,,,,,2,,105855,,,,
5215,,,3.72,(5)YRX[01] MRD (7081) C [01],1,NM,,,,,,true,,,,,,2,,105856,,,,
5216,,,4.72,(5)YRX[01] MRD (7081) C [01],2,EX,,,,,,true,,,,,,2,,105856,,,,
5217,,,3.42,(5)YRX[01] MRD (7081) C [01],3,EX,,,,,,false,,,,,,2,,105856,,,,
5218,,,2.1,(5)YRX[01] AST (6049) R [01],1,NM,,,,,,true,,,,,,2,,105859,,,,
